Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
27/11/2017,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76
27/11/2017,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Tables,KI Adjustable-Height Table,331.023
28/10/2017,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
29/12/2015,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736
10/09/2016,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08
02/10/2018,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Dax Clear Box Frame,17.46
02/10/2018,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16
11/09/2017,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912
11/09/2017,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 1976,20.736
11/09/2017,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568
02/06/2017,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18
02/06/2017,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648
02/06/2017,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232
15/10/2018,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,West,Office Supplies,Labels,Avery 478,14.73
27/09/2016,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 321,16.4
27/09/2016,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1996,25.92
03/05/2016,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 317,8.82
03/05/2016,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496
03/05/2016,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96
03/05/2016,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,GBC Linen Binding Covers,49.568
09/01/2018,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491
27/01/2018,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,East,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94
02/09/2018,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68
14/07/2017,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,West,Technology,Phones,Panasonic Kx-TS550,110.376
14/07/2017,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62
14/07/2017,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8
24/02/2018,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1988,123.92
24/02/2018,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
20/07/2015,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712
20/07/2015,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83
13/03/2018,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88
13/03/2018,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
13/03/2018,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12
08/03/2017,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Coloredge Poster Frame,113.6
08/03/2017,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1993,12.96
08/03/2017,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Satellite Sectional Post Binders,69.456
07/12/2015,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 32,8.64
10/07/2017,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991
24/12/2017,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96
24/12/2017,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,West,Office Supplies,Envelopes,Staple envelope,39.76
23/04/2018,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36
23/04/2018,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,92.88
23/04/2018,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14
17/08/2018,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,201.86449864780047
22/05/2018,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56
09/02/2018,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9
03/03/2015,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Office Supplies,Labels,Avery 495,15.12
03/03/2015,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45
03/03/2015,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672
04/06/2016,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98
04/06/2016,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97
27/08/2017,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,South,Office Supplies,Labels,Avery 484,9.216
12/09/2017,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,Central,Office Supplies,Paper,Xerox 1991,68.52
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Storage,Eldon Simplefile Box Office,49.76
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Art,Newell 333,5.56
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Paper,Xerox 1915,629.1
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Art,Newell 343,14.7
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Paper,Xerox 217,45.36
30/05/2017,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Technology,Phones,VTech DS6151,125.99
10/06/2018,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7
22/10/2018,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7
22/10/2018,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68
13/06/2018,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86
23/11/2015,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372
16/08/2018,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Binders,Recycled Easel Ring Binders,13.428
16/08/2018,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136
14/01/2017,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,South,Office Supplies,Paper,Xerox 1882,89.568
14/01/2017,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,South,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776
16/09/2017,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666
16/09/2017,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
10/10/2017,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608
10/10/2017,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095
13/11/2016,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,West,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96
13/11/2016,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98
02/11/2015,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,South,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92
19/07/2017,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984
19/07/2017,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97
14/05/2017,TH-21235,Tiffany House,Corporate,United States,Yuma,Arizona,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528
21/02/2016,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98
16/10/2018,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985
22/06/2018,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036
09/09/2018,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92
09/09/2018,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112
14/10/2018,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36
20/06/2017,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,Central,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9
20/06/2017,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69
02/09/2015,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,Central,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71
30/01/2017,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01
30/01/2017,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,GBC Wire Binding Strips,50.784
30/01/2017,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,Avery 512,26.01
04/12/2018,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,South,Technology,Machines,Okidata C610n Printer,649.0
23/01/2017,CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99
26/05/2016,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,West,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24
04/05/2015,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84
04/05/2015,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472
10/02/2016,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24
18/11/2015,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Tables,BPI Conference Tables,292.1
18/11/2015,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544
18/11/2015,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116
18/11/2015,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892
18/11/2015,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72
04/09/2018,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184
04/09/2018,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South,Office Supplies,Paper,Xerox 213,10.368
29/03/2015,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,Central,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841
05/11/2017,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,West,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0
05/11/2017,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888
05/11/2017,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,West,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13
10/06/2018,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13
10/08/2016,BD-11320,Bill Donatelli,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,GBC Binding covers,64.75
09/10/2016,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872
09/10/2016,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214
09/10/2016,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,South,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376
28/05/2017,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4
11/05/2018,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,East,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92
16/10/2017,NB-18655,Nona Balk,Corporate,United States,New York City,New York,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182
17/11/2018,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608
17/11/2018,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158
26/11/2018,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,East,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95
26/11/2018,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3
03/09/2018,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904
03/09/2018,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,Hypercom P1300 Pinpad,100.8
05/12/2018,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96
05/12/2018,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45
10/11/2018,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,West,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8
10/11/2018,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792
18/03/2015,SC-20050,Sample Company A,Home Office,United States,Burbank,California,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0
18/03/2015,SC-20050,Sample Company A,Home Office,United States,Burbank,California,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,201.86449864780047
18/03/2015,SC-20050,Sample Company A,Home Office,United States,Burbank,California,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19
12/11/2017,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752
26/10/2018,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542
26/10/2018,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438
11/04/2016,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36
11/04/2016,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528
25/12/2016,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9
25/12/2016,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568
21/09/2018,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51
20/12/2015,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,East,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186
18/07/2016,KC-16255,Karen Carlisle,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 32,5.76
26/07/2015,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88
26/07/2015,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Labels,Avery 485,162.89
26/07/2015,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71
26/12/2015,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88
11/12/2018,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875
11/12/2018,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568
11/12/2018,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584
11/12/2018,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784
03/03/2015,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772
21/10/2018,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,GBC Instant Report Kit,38.82
21/10/2018,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,Acco 3-Hole Punch,21.9
10/11/2018,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,West,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79
16/03/2018,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,East,Technology,Phones,Geemarc AmpliPOWER60,445.44
22/09/2017,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 476,16.52
06/02/2018,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1947,29.9
31/12/2016,AH-10690,Anna Häberlin,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4
09/10/2017,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Art,Newell 310,1.408
09/10/2017,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568
30/12/2015,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964
30/12/2015,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 5100 Series Wood Tables,523.764
12/04/2017,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 206,19.44
12/04/2017,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352
12/04/2017,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Aluminum Screw Posts,36.624
28/11/2017,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182
28/11/2017,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672
28/11/2017,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888
28/11/2017,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544
28/11/2017,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802
15/04/2018,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,South,Office Supplies,Binders,VariCap6 Expandable Binder,15.57
09/03/2016,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Labels,Avery 514,4.608
28/10/2015,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,Central,Technology,Phones,Digium D40 VoIP phone,257.98
07/01/2018,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78
07/01/2018,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Office Supplies,Storage,Tennsco Commercial Shelving,61.02
07/01/2018,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11
07/01/2018,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Office Supplies,Fasteners,Staples,7.89
13/08/2018,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024
02/11/2018,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336
19/09/2015,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52
31/05/2016,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Art,Newell 347,10.272
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Labels,Avery 49,14.4
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95
